measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
6,Incidence,40,Turkmenistan,3,Both,22,All ages,297,Tuberculosis,1,Number,2003,2965.1870135177587,3463.3555765419505,2520.466751867128
6,Incidence,40,Turkmenistan,3,Both,22,All ages,297,Tuberculosis,2,Percent,2003,0.00016422571702225786,0.00019295043317555036,0.0001370245879178074
6,Incidence,40,Turkmenistan,3,Both,22,All ages,297,Tuberculosis,3,Rate,2003,68.64015588170523,80.17209894818284,58.34547027021059
6,Incidence,89,Netherlands,3,Both,22,All ages,297,Tuberculosis,1,Number,2003,1039.609271813096,1217.9070614384732,890.6053109395178
6,Incidence,89,Netherlands,3,Both,22,All ages,297,Tuberculosis,2,Percent,2003,1.3126456721288394e-05,1.5515320030350656e-05,1.1115305792725637e-05
6,Incidence,89,Netherlands,3,Both,22,All ages,297,Tuberculosis,3,Rate,2003,6.433381817240304,7.536736499552393,5.511305226956486
6,Incidence,15,Myanmar,3,Both,22,All ages,934,Drug-susceptible tuberculosis,1,Number,2003,134379.76320548932,152038.13206685227,118673.1904777115
6,Incidence,15,Myanmar,3,Both,22,All ages,934,Drug-susceptible tuberculosis,2,Percent,2003,0.000544849478610302,0.0006224486184790329,0.00047114367732865723
6,Incidence,15,Myanmar,3,Both,22,All ages,934,Drug-susceptible tuberculosis,3,Rate,2003,281.3835760145151,318.35919539550457,248.49490665203146
6,Incidence,27,Samoa,3,Both,22,All ages,934,Drug-susceptible tuberculosis,1,Number,2003,86.39812059681852,99.50183828092163,74.29078989181295
6,Incidence,27,Samoa,3,Both,22,All ages,934,Drug-susceptible tuberculosis,2,Percent,2003,9.720402955786616e-05,0.00011328090413111386,8.21272958370834e-05
6,Incidence,27,Samoa,3,Both,22,All ages,934,Drug-susceptible tuberculosis,3,Rate,2003,48.921785881155365,56.34159161721218,42.06617101070377
6,Incidence,27,Samoa,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2003,0.21999840054884318,0.9176580245238921,0.02465831531918379
6,Incidence,27,Samoa,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,2,Percent,2003,2.473224110972523e-07,1.0159616138952322e-06,2.736580512721121e-08
6,Incidence,27,Samoa,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,3,Rate,2003,0.12457116626496943,0.5196116429126934,0.013962442862206706
6,Incidence,27,Samoa,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,1,Number,2003,0.007986665035872533,0.03382327566742688,0.00086145329656502
6,Incidence,27,Samoa,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,2,Percent,2003,8.978399500168526e-09,3.741877644035168e-08,9.550338036857317e-10
6,Incidence,27,Samoa,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,3,Rate,2003,0.004522342778875839,0.019151979679313553,0.00048778646375695854
6,Incidence,88,Malta,3,Both,22,All ages,934,Drug-susceptible tuberculosis,1,Number,2003,34.85584842851285,41.84913300276751,29.120472243243594
6,Incidence,88,Malta,3,Both,22,All ages,934,Drug-susceptible tuberculosis,2,Percent,2003,1.7639359992316195e-05,2.119517851959073e-05,1.4652201969157229e-05
6,Incidence,88,Malta,3,Both,22,All ages,934,Drug-susceptible tuberculosis,3,Rate,2003,8.519370080448947,10.228649356440803,7.117545294197803
6,Incidence,88,Malta,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2003,0.9571413064099125,2.3257968183319524,0.27535657645934547
6,Incidence,88,Malta,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,2,Percent,2003,4.844919635533472e-07,1.1896570910650592e-06,1.3708078425700228e-07
6,Incidence,88,Malta,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,3,Rate,2003,0.23394183117689019,0.5684648264390558,0.06730189293064609
6,Incidence,88,Malta,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,1,Number,2003,0.04867795230472707,0.11646228819808804,0.014551475974230904
6,Incidence,88,Malta,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,2,Percent,2003,2.4639980368871282e-08,5.921458919937244e-08,7.2269598615672684e-09
6,Incidence,88,Malta,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,3,Rate,2003,0.01189773048540039,0.02846539040959865,0.0035566315160994546
6,Incidence,125,Colombia,3,Both,22,All ages,297,Tuberculosis,1,Number,2003,9237.376648433821,10519.372189439671,8058.033111648596
6,Incidence,125,Colombia,3,Both,22,All ages,297,Tuberculosis,2,Percent,2003,3.5858847401088686e-05,4.149924707346745e-05,3.070867699599141e-05
6,Incidence,125,Colombia,3,Both,22,All ages,297,Tuberculosis,3,Rate,2003,22.111390403460977,25.180086742424553,19.288410854816306
6,Incidence,101,Canada,3,Both,22,All ages,297,Tuberculosis,1,Number,2003,1717.6857077010347,2000.4722528745701,1480.7264671675935
6,Incidence,101,Canada,3,Both,22,All ages,297,Tuberculosis,2,Percent,2003,1.0603560698879296e-05,1.2507493857673015e-05,8.968314840710805e-06
6,Incidence,101,Canada,3,Both,22,All ages,297,Tuberculosis,3,Rate,2003,5.520265916912974,6.429079979977148,4.758730780799464
6,Incidence,15,Myanmar,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2003,5297.713327402892,7678.084742282016,3573.3782603575264
6,Incidence,15,Myanmar,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,2,Percent,2003,2.1473022784809073e-05,3.109752945117765e-05,1.4385884548580231e-05
6,Incidence,15,Myanmar,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,3,Rate,2003,11.093110191635521,16.077472457084564,7.482450700663641
6,Incidence,15,Myanmar,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,1,Number,2003,185.46813194155388,266.84220029073475,126.20310324503133
6,Incidence,15,Myanmar,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,2,Percent,2003,7.517567878770653e-07,1.0806431886907317e-06,5.073224409601437e-07
6,Incidence,15,Myanmar,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,3,Rate,2003,0.3883597124861915,0.5587523802566222,0.26426211542665784
6,Incidence,40,Turkmenistan,3,Both,22,All ages,934,Drug-susceptible tuberculosis,1,Number,2003,2667.1441924996743,3158.590813403386,2178.166965812759
6,Incidence,40,Turkmenistan,3,Both,22,All ages,934,Drug-susceptible tuberculosis,2,Percent,2003,0.00014770833235954416,0.00017699192479469857,0.00011896499480169826
6,Incidence,40,Turkmenistan,3,Both,22,All ages,934,Drug-susceptible tuberculosis,3,Rate,2003,61.74085893994692,73.11719794068632,50.421683147869096
6,Incidence,52,Romania,3,Both,22,All ages,934,Drug-susceptible tuberculosis,1,Number,2003,13958.050889252567,16378.918365342972,11913.663243226552
6,Incidence,52,Romania,3,Both,22,All ages,934,Drug-susceptible tuberculosis,2,Percent,2003,0.00012541264632781506,0.0001481887069430152,0.00010561353816469325
6,Incidence,52,Romania,3,Both,22,All ages,934,Drug-susceptible tuberculosis,3,Rate,2003,63.68009065674408,74.72468861447908,54.35308707512613
6,Incidence,52,Romania,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2003,451.5028479245662,1004.709706343857,216.07940398928957
6,Incidence,52,Romania,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,2,Percent,2003,4.05875633103287e-06,9.040274556807494e-06,1.9257311996874755e-06
6,Incidence,52,Romania,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,3,Rate,2003,2.0598679941590414,4.583734913371817,0.9858078426758058
6,Incidence,52,Romania,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,1,Number,2003,37.99381918224201,86.52676740552371,18.211522643938125
6,Incidence,52,Romania,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,2,Percent,2003,3.415461601081418e-07,7.720952147313852e-07,1.6229487495183406e-07
6,Incidence,52,Romania,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,3,Rate,2003,0.17333722803547327,0.3947565771422555,0.08308548393789589
6,Incidence,16,Philippines,3,Both,22,All ages,297,Tuberculosis,1,Number,2003,128957.18037643933,149678.77932522137,112398.44162742242
6,Incidence,16,Philippines,3,Both,22,All ages,297,Tuberculosis,2,Percent,2003,0.0002676861270285307,0.0003153369526965691,0.00022876446278610903
6,Incidence,16,Philippines,3,Both,22,All ages,297,Tuberculosis,3,Rate,2003,151.62633025662328,175.99054166758683,132.1567607230582
