measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,145,Kuwait,3,Both,22,All ages,297,Tuberculosis,1,Number,1990,331833.7428979918,384047.39869117475,286490.2710498811
5,Prevalence,145,Kuwait,3,Both,22,All ages,297,Tuberculosis,2,Percent,1990,0.20269764332713158,0.23483116981976626,0.17542476313069447
5,Prevalence,145,Kuwait,3,Both,22,All ages,297,Tuberculosis,3,Rate,1990,18860.239686480116,21827.876595754664,16283.079389869106
5,Prevalence,13,Malaysia,3,Both,22,All ages,954,Latent tuberculosis infection,1,Number,1990,4654971.907896353,5339988.277537128,4028141.4083091496
5,Prevalence,13,Malaysia,3,Both,22,All ages,954,Latent tuberculosis infection,2,Percent,1990,0.2726613757135064,0.31249133349274644,0.23664882258991077
5,Prevalence,13,Malaysia,3,Both,22,All ages,954,Latent tuberculosis infection,3,Rate,1990,26366.222539971022,30246.22319364497,22815.79242482426
5,Prevalence,13,Malaysia,3,Both,22,All ages,934,Drug-susceptible tuberculosis,1,Number,1990,24151.49228195403,28275.3656829872,20724.67542106691
5,Prevalence,13,Malaysia,3,Both,22,All ages,934,Drug-susceptible tuberculosis,2,Percent,1990,0.001414669931892695,0.001653750066993114,0.0012127242574669491
5,Prevalence,13,Malaysia,3,Both,22,All ages,934,Drug-susceptible tuberculosis,3,Rate,1990,136.796447492669,160.15447541843682,117.38661694039266
5,Prevalence,13,Malaysia,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,1990,12.621134056376587,58.75031316658664,1.2566322814447883
5,Prevalence,13,Malaysia,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,2,Percent,1990,7.393745731221563e-07,3.4276630733893107e-06,7.365801064500028e-08
5,Prevalence,13,Malaysia,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,3,Rate,1990,0.07148735498763009,0.33276760029755775,0.00711768986774786
5,Prevalence,35,Georgia,3,Both,22,All ages,934,Drug-susceptible tuberculosis,1,Number,1990,7253.83378300439,8562.712174137643,6057.212248104185
5,Prevalence,35,Georgia,3,Both,22,All ages,934,Drug-susceptible tuberculosis,2,Percent,1990,0.0013819536101017426,0.00162996528445806,0.0011559163609751637
5,Prevalence,35,Georgia,3,Both,22,All ages,934,Drug-susceptible tuberculosis,3,Rate,1990,131.68306403942833,155.44389481601078,109.96009727109437
5,Prevalence,24,Marshall Islands,3,Both,22,All ages,934,Drug-susceptible tuberculosis,1,Number,1990,76.5410349599063,88.42466165995918,66.29570613354662
5,Prevalence,24,Marshall Islands,3,Both,22,All ages,934,Drug-susceptible tuberculosis,2,Percent,1990,0.001749171717587217,0.0020156003720579333,0.0015174763182275567
5,Prevalence,24,Marshall Islands,3,Both,22,All ages,934,Drug-susceptible tuberculosis,3,Rate,1990,167.38119735692163,193.36850817705175,144.97654334133694
5,Prevalence,35,Georgia,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,1990,11.927834178143321,43.23143083080011,1.4438967869539048
5,Prevalence,35,Georgia,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,2,Percent,1990,2.2727054093133894e-06,8.247036127971257e-06,2.753530735946345e-07
5,Prevalence,35,Georgia,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,3,Rate,1990,0.216532911963359,0.7848053105306346,0.026211898252791934
5,Prevalence,35,Georgia,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,1,Number,1990,0.0,0.0,0.0
5,Prevalence,35,Georgia,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,2,Percent,1990,0.0,0.0,0.0
5,Prevalence,35,Georgia,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,3,Rate,1990,0.0,0.0,0.0
5,Prevalence,35,Georgia,3,Both,22,All ages,954,Latent tuberculosis infection,1,Number,1990,1668349.2041803885,1878018.0044623306,1468194.437812509
5,Prevalence,35,Georgia,3,Both,22,All ages,954,Latent tuberculosis infection,2,Percent,1990,0.31784631185294043,0.3578328200017507,0.2797033917269024
5,Prevalence,35,Georgia,3,Both,22,All ages,954,Latent tuberculosis infection,3,Rate,1990,30286.513541150223,34092.75323184819,26652.98764217356
5,Prevalence,14,Maldives,3,Both,22,All ages,297,Tuberculosis,1,Number,1990,62301.708367785366,70988.06469510453,54131.26414775985
5,Prevalence,14,Maldives,3,Both,22,All ages,297,Tuberculosis,2,Percent,1990,0.28851509329326064,0.328668598199615,0.2514197141146603
5,Prevalence,14,Maldives,3,Both,22,All ages,297,Tuberculosis,3,Rate,1990,28073.778612204227,31987.93844615785,24392.09398098529
5,Prevalence,57,Belarus,3,Both,22,All ages,934,Drug-susceptible tuberculosis,1,Number,1990,10508.316324137968,12598.365114233913,8733.316416215965
5,Prevalence,57,Belarus,3,Both,22,All ages,934,Drug-susceptible tuberculosis,2,Percent,1990,0.0010565784437463566,0.0012723070028188036,0.0008765268830419064
5,Prevalence,57,Belarus,3,Both,22,All ages,934,Drug-susceptible tuberculosis,3,Rate,1990,100.36219306815408,120.32370485778692,83.40963112008794
5,Prevalence,36,Kazakhstan,3,Both,22,All ages,297,Tuberculosis,1,Number,1990,5332500.468401121,5975652.614582888,4735158.595264403
5,Prevalence,36,Kazakhstan,3,Both,22,All ages,297,Tuberculosis,2,Percent,1990,0.3435748781212383,0.3837317717676159,0.30557105687311314
5,Prevalence,36,Kazakhstan,3,Both,22,All ages,297,Tuberculosis,3,Rate,1990,32579.521130500983,36508.93268157745,28929.99267882776
5,Prevalence,57,Belarus,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,1990,108.90591875495588,505.7364150095858,12.41389530463082
5,Prevalence,57,Belarus,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,2,Percent,1990,1.0950270259145343e-05,5.093432250379317e-05,1.2464597205924714e-06
5,Prevalence,57,Belarus,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,3,Rate,1990,1.0401320732268888,4.830156816672713,0.11856188173831111
5,Prevalence,57,Belarus,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,1,Number,1990,0.0,0.0,0.0
5,Prevalence,57,Belarus,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,2,Percent,1990,0.0,0.0,0.0
5,Prevalence,57,Belarus,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,3,Rate,1990,0.0,0.0,0.0
5,Prevalence,57,Belarus,3,Both,22,All ages,954,Latent tuberculosis infection,1,Number,1990,3270244.260382825,3640566.966647508,2882969.229323863
5,Prevalence,57,Belarus,3,Both,22,All ages,954,Latent tuberculosis infection,2,Percent,1990,0.32881357372590947,0.36670617357734553,0.2896073409914604
5,Prevalence,57,Belarus,3,Both,22,All ages,954,Latent tuberculosis infection,3,Rate,1990,31233.25142836219,34770.10717168283,27534.48844495881
5,Prevalence,24,Marshall Islands,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,1990,0.04789411832777047,0.22796595411797374,0.0038784347398403488
5,Prevalence,24,Marshall Islands,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,2,Percent,1990,1.0947387069990371e-06,5.223635059048485e-06,8.843261745650205e-08
5,Prevalence,24,Marshall Islands,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,3,Rate,1990,0.1047356476987219,0.4985197074597565,0.008481425041681366
5,Prevalence,24,Marshall Islands,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,1,Number,1990,0.0,0.0,0.0
5,Prevalence,24,Marshall Islands,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,2,Percent,1990,0.0,0.0,0.0
5,Prevalence,24,Marshall Islands,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,3,Rate,1990,0.0,0.0,0.0
5,Prevalence,24,Marshall Islands,3,Both,22,All ages,954,Latent tuberculosis infection,1,Number,1990,15254.549493173738,16986.99236645259,13621.20053713865
5,Prevalence,24,Marshall Islands,3,Both,22,All ages,954,Latent tuberculosis infection,2,Percent,1990,0.34859871510443724,0.3874761789965187,0.3116631616933299
5,Prevalence,24,Marshall Islands,3,Both,22,All ages,954,Latent tuberculosis infection,3,Rate,1990,33358.90036821848,37147.43501024123,29787.065938411783
5,Prevalence,46,Croatia,3,Both,22,All ages,934,Drug-susceptible tuberculosis,1,Number,1990,2457.644455280273,2872.667929224249,2094.3653453588304
5,Prevalence,46,Croatia,3,Both,22,All ages,934,Drug-susceptible tuberculosis,2,Percent,1990,0.0005256843504649468,0.0006142161349737681,0.00044892663545744496
5,Prevalence,46,Croatia,3,Both,22,All ages,934,Drug-susceptible tuberculosis,3,Rate,1990,50.14959935053964,58.61838371625291,42.736687456046994
5,Prevalence,145,Kuwait,3,Both,22,All ages,934,Drug-susceptible tuberculosis,1,Number,1990,1065.1532009743248,1280.7478195279737,874.6850568304944
5,Prevalence,145,Kuwait,3,Both,22,All ages,934,Drug-susceptible tuberculosis,2,Percent,1990,0.0006506348484221593,0.0007788259489455849,0.0005364150522184703
5,Prevalence,145,Kuwait,3,Both,22,All ages,934,Drug-susceptible tuberculosis,3,Rate,1990,60.53948732806481,72.79311212681544,49.713961208209135
5,Prevalence,25,Micronesia (Federated States of),3,Both,22,All ages,297,Tuberculosis,1,Number,1990,36211.73863653223,40480.235407409324,32458.29325000507
5,Prevalence,25,Micronesia (Federated States of),3,Both,22,All ages,297,Tuberculosis,2,Percent,1990,0.3580309419951809,0.3995348419278877,0.32155656058760557
5,Prevalence,25,Micronesia (Federated States of),3,Both,22,All ages,297,Tuberculosis,3,Rate,1990,34724.22585934816,38817.38049739424,31124.9652256428
5,Prevalence,79,Finland,3,Both,22,All ages,954,Latent tuberculosis infection,1,Number,1990,697559.5180030717,807009.040155362,611306.0304611181
5,Prevalence,79,Finland,3,Both,22,All ages,954,Latent tuberculosis infection,2,Percent,1990,0.1485906362395318,0.17124360497400723,0.1306837792023959
5,Prevalence,79,Finland,3,Both,22,All ages,954,Latent tuberculosis infection,3,Rate,1990,13922.940116561489,16107.497997837363,12201.363518583059
5,Prevalence,46,Croatia,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,1990,6.553902751409878,21.08340996193327,0.9405660124359352
5,Prevalence,46,Croatia,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,2,Percent,1990,1.4020151785029539e-06,4.492452999659236e-06,2.0170344633334827e-07
5,Prevalence,46,Croatia,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,3,Rate,1990,0.13373602371955876,0.43021868369220667,0.019192771592755717
5,Prevalence,46,Croatia,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,1,Number,1990,0.0,0.0,0.0
5,Prevalence,46,Croatia,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,2,Percent,1990,0.0,0.0,0.0
5,Prevalence,46,Croatia,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,3,Rate,1990,0.0,0.0,0.0
5,Prevalence,46,Croatia,3,Both,22,All ages,954,Latent tuberculosis infection,1,Number,1990,1274920.1000209851,1452437.4295578538,1117606.4825224674
5,Prevalence,46,Croatia,3,Both,22,All ages,954,Latent tuberculosis infection,2,Percent,1990,0.2726989914173173,0.30977999280005214,0.23918805368951748
5,Prevalence,46,Croatia,3,Both,22,All ages,954,Latent tuberculosis infection,3,Rate,1990,26015.452350169537,29637.791999391266,22805.380660188242
5,Prevalence,79,Finland,3,Both,22,All ages,934,Drug-susceptible tuberculosis,1,Number,1990,935.320537514538,1120.8302938704026,786.8265357475663
5,Prevalence,79,Finland,3,Both,22,All ages,934,Drug-susceptible tuberculosis,2,Percent,1990,0.00019923938665909735,0.0002384109020465301,0.00016733011596650277
5,Prevalence,79,Finland,3,Both,22,All ages,934,Drug-susceptible tuberculosis,3,Rate,1990,18.668531498050143,22.371213723897487,15.704665274578984
5,Prevalence,112,Grenada,3,Both,22,All ages,934,Drug-susceptible tuberculosis,1,Number,1990,46.8291059551683,55.30017831844324,39.72144032069439
5,Prevalence,112,Grenada,3,Both,22,All ages,934,Drug-susceptible tuberculosis,2,Percent,1990,0.00057020839105297,0.0006739758144727732,0.00048187384123159313
5,Prevalence,112,Grenada,3,Both,22,All ages,934,Drug-susceptible tuberculosis,3,Rate,1990,54.66061598963186,64.54835618934095,46.36429313861224
5,Prevalence,90,Norway,3,Both,22,All ages,934,Drug-susceptible tuberculosis,1,Number,1990,510.625962030432,611.0107365884897,423.2840072935466
5,Prevalence,90,Norway,3,Both,22,All ages,934,Drug-susceptible tuberculosis,2,Percent,1990,0.00012734830823470317,0.0001529682853243277,0.00010569541967499911
5,Prevalence,90,Norway,3,Both,22,All ages,934,Drug-susceptible tuberculosis,3,Rate,1990,12.023509939611964,14.38723098874378,9.966903070763623
5,Prevalence,189,United Republic of Tanzania,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,1,Number,1990,0.0,0.0,0.0
5,Prevalence,189,United Republic of Tanzania,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,2,Percent,1990,0.0,0.0,0.0
5,Prevalence,189,United Republic of Tanzania,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,3,Rate,1990,0.0,0.0,0.0
5,Prevalence,189,United Republic of Tanzania,3,Both,22,All ages,954,Latent tuberculosis infection,1,Number,1990,6809574.288660884,7516382.928157439,6165400.2655062545
5,Prevalence,189,United Republic of Tanzania,3,Both,22,All ages,954,Latent tuberculosis infection,2,Percent,1990,0.2659141581786289,0.2931496767208234,0.24083200661661172
5,Prevalence,189,United Republic of Tanzania,3,Both,22,All ages,954,Latent tuberculosis infection,3,Rate,1990,26290.38134204277,29019.225742662282,23803.356455982896
5,Prevalence,47,Czechia,3,Both,22,All ages,297,Tuberculosis,1,Number,1990,2841904.929986285,3211097.1344383387,2499135.623841831
5,Prevalence,47,Czechia,3,Both,22,All ages,297,Tuberculosis,2,Percent,1990,0.2901420705788022,0.32738409454072714,0.2554878940411219
5,Prevalence,47,Czechia,3,Both,22,All ages,297,Tuberculosis,3,Rate,1990,27598.086118692274,31183.356739573588,24269.41149273823
5,Prevalence,177,Djibouti,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,1990,1.0523486935066266,4.627893454812714,0.1026502033139924
5,Prevalence,177,Djibouti,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,2,Percent,1990,2.24270785293635e-06,9.888332402974607e-06,2.190653286707131e-07
5,Prevalence,177,Djibouti,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,3,Rate,1990,0.21652873044083085,0.9522242015115094,0.021121058390834578
5,Prevalence,177,Djibouti,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,1,Number,1990,0.0,0.0,0.0
5,Prevalence,177,Djibouti,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,2,Percent,1990,0.0,0.0,0.0
5,Prevalence,177,Djibouti,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,3,Rate,1990,0.0,0.0,0.0
5,Prevalence,79,Finland,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,1990,2.2986702376963164,8.430351868466635,0.29548203698561626
5,Prevalence,79,Finland,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,2,Percent,1990,4.896779153783654e-07,1.792313564632486e-06,6.290931306220373e-08
5,Prevalence,79,Finland,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,3,Rate,1990,0.04588031163102421,0.16826561920080685,0.0058976741056413024
5,Prevalence,79,Finland,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,1,Number,1990,0.0,0.0,0.0
5,Prevalence,79,Finland,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,2,Percent,1990,0.0,0.0,0.0
5,Prevalence,79,Finland,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,3,Rate,1990,0.0,0.0,0.0
5,Prevalence,80,France,3,Both,22,All ages,297,Tuberculosis,1,Number,1990,7852535.895987945,9044302.641474046,6901615.740544489
5,Prevalence,80,France,3,Both,22,All ages,297,Tuberculosis,2,Percent,1990,0.1443142798806178,0.16611883748590156,0.12701554646438512
5,Prevalence,80,France,3,Both,22,All ages,297,Tuberculosis,3,Rate,1990,13592.773212390983,15655.726544669102,11946.7263573058
5,Prevalence,145,Kuwait,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,1990,1.3878674064191614,5.824413024611796,0.1010904770108034
5,Prevalence,145,Kuwait,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,2,Percent,1990,8.474497370846961e-07,3.5735472387790507e-06,6.177513471852318e-08
