measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,151,Qatar,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2011,8.523445619719569,18.613111492981336,3.6664893660998463
5,Prevalence,151,Qatar,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,2,Percent,2011,4.602927326505418e-06,1.0094754174623328e-05,1.9825671706526647e-06
5,Prevalence,151,Qatar,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,3,Rate,2011,0.441586497440714,0.9643164369633828,0.18995512722388014
5,Prevalence,130,Mexico,3,Both,22,All ages,297,Tuberculosis,1,Number,2011,33145092.19665275,36988763.873328954,29510151.725545
5,Prevalence,130,Mexico,3,Both,22,All ages,297,Tuberculosis,2,Percent,2011,0.3037146935763736,0.338467707876605,0.26978037106091907
5,Prevalence,130,Mexico,3,Both,22,All ages,297,Tuberculosis,3,Rate,2011,28654.580974632016,31977.510373824945,25512.103788285767
5,Prevalence,151,Qatar,3,Both,22,All ages,934,Drug-susceptible tuberculosis,1,Number,2011,550.7191721600603,686.2497624544113,441.4523475181616
5,Prevalence,151,Qatar,3,Both,22,All ages,934,Drug-susceptible tuberculosis,2,Percent,2011,0.0002974106300575411,0.0003712553927679898,0.00023903924588178545
5,Prevalence,151,Qatar,3,Both,22,All ages,934,Drug-susceptible tuberculosis,3,Rate,2011,28.531906127842674,35.55353579902769,22.870961419231715
5,Prevalence,152,Saudi Arabia,3,Both,22,All ages,297,Tuberculosis,1,Number,2011,6247693.384195857,7218409.338037168,5429610.209169573
5,Prevalence,152,Saudi Arabia,3,Both,22,All ages,297,Tuberculosis,2,Percent,2011,0.22641819628827145,0.2617125569447094,0.19696458912261244
5,Prevalence,152,Saudi Arabia,3,Both,22,All ages,297,Tuberculosis,3,Rate,2011,21650.959510264445,25014.91009493147,18815.94751314442
5,Prevalence,53,Serbia,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2011,24.830068944519372,33.266567664131436,18.044808871312757
5,Prevalence,53,Serbia,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,2,Percent,2011,2.8696292849059034e-06,3.839548619985619e-06,2.089927209514468e-06
5,Prevalence,53,Serbia,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,3,Rate,2011,0.2764735725455549,0.37041084456839324,0.20092222803331122
5,Prevalence,53,Serbia,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,1,Number,2011,3.4902688686660523,4.726208942282196,2.517728782338201
5,Prevalence,53,Serbia,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,2,Percent,2011,4.0337289769915875e-07,5.438133686645491e-07,2.912169631316646e-07
5,Prevalence,53,Serbia,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,3,Rate,2011,0.038862844296597435,0.05262457683017924,0.02803397254792787
5,Prevalence,53,Serbia,3,Both,22,All ages,954,Latent tuberculosis infection,1,Number,2011,1830696.0545118765,2118236.148167918,1618902.89103918
5,Prevalence,53,Serbia,3,Both,22,All ages,954,Latent tuberculosis infection,2,Percent,2011,0.21157398141203937,0.24397354313316594,0.18663097437786466
5,Prevalence,53,Serbia,3,Both,22,All ages,954,Latent tuberculosis infection,3,Rate,2011,20384.118931239143,23585.77081230314,18025.88091438717
