measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
6,Incidence,117,Saint Vincent and the Grenadines,3,Both,22,All ages,297,Tuberculosis,1,Number,2009,21.060858326562688,24.665494575571078,18.001467990244997
6,Incidence,117,Saint Vincent and the Grenadines,3,Both,22,All ages,297,Tuberculosis,2,Percent,2009,3.4476590840365016e-05,4.0708985988585006e-05,2.8950944472485652e-05
6,Incidence,117,Saint Vincent and the Grenadines,3,Both,22,All ages,297,Tuberculosis,3,Rate,2009,18.92859326169245,22.168285222764027,16.178944866219794
6,Incidence,191,Zambia,3,Both,22,All ages,297,Tuberculosis,1,Number,2009,32891.33038681464,39010.816005989116,27891.479009359977
6,Incidence,191,Zambia,3,Both,22,All ages,297,Tuberculosis,2,Percent,2009,0.0003907148471642285,0.00046717687456497044,0.00032459774384629216
6,Incidence,191,Zambia,3,Both,22,All ages,297,Tuberculosis,3,Rate,2009,250.1737856299284,296.71902613715037,212.14456236730615
6,Incidence,165,Pakistan,3,Both,22,All ages,934,Drug-susceptible tuberculosis,1,Number,2009,472049.90968696953,553879.1174712493,400965.80368575687
6,Incidence,165,Pakistan,3,Both,22,All ages,934,Drug-susceptible tuberculosis,2,Percent,2009,0.00046818376091913917,0.0005509271823776038,0.0003941046871086598
6,Incidence,165,Pakistan,3,Both,22,All ages,934,Drug-susceptible tuberculosis,3,Rate,2009,264.36886923904717,310.1968520195177,224.55861964728055
6,Incidence,19,Timor-Leste,3,Both,22,All ages,934,Drug-susceptible tuberculosis,1,Number,2009,1024.2619202061048,1154.1684764778163,900.4179034942882
6,Incidence,19,Timor-Leste,3,Both,22,All ages,934,Drug-susceptible tuberculosis,2,Percent,2009,0.000180272824074651,0.00020519930900227061,0.0001558535166400497
6,Incidence,19,Timor-Leste,3,Both,22,All ages,934,Drug-susceptible tuberculosis,3,Rate,2009,94.82444288432626,106.85097299588959,83.35917247098105
6,Incidence,33,Armenia,3,Both,22,All ages,297,Tuberculosis,1,Number,2009,1359.063769798966,1599.7845415429613,1152.5749031282671
6,Incidence,33,Armenia,3,Both,22,All ages,297,Tuberculosis,2,Percent,2009,8.416783213036446e-05,9.95346865432699e-05,7.06766454613026e-05
6,Incidence,33,Armenia,3,Both,22,All ages,297,Tuberculosis,3,Rate,2009,43.53426129077319,51.2451584599103,36.91989890761029
6,Incidence,80,France,3,Both,22,All ages,934,Drug-susceptible tuberculosis,1,Number,2009,4910.059711164752,5708.26156738638,4259.381283264999
6,Incidence,80,France,3,Both,22,All ages,934,Drug-susceptible tuberculosis,2,Percent,2009,1.5403313878202632e-05,1.7992432805670863e-05,1.3192144504939466e-05
6,Incidence,80,France,3,Both,22,All ages,934,Drug-susceptible tuberculosis,3,Rate,2009,7.735862180688488,8.993439463925942,6.710709954793156
6,Incidence,20,Viet Nam,3,Both,22,All ages,297,Tuberculosis,1,Number,2009,156445.9997867378,175737.73301637147,140146.0200322042
6,Incidence,20,Viet Nam,3,Both,22,All ages,297,Tuberculosis,2,Percent,2009,0.00039634135864616206,0.0004485423669159505,0.0003482652522553666
6,Incidence,20,Viet Nam,3,Both,22,All ages,297,Tuberculosis,3,Rate,2009,176.59910037071322,198.37596099731465,158.19938567915554
6,Incidence,7,Democratic People's Republic of Korea,3,Both,22,All ages,934,Drug-susceptible tuberculosis,1,Number,2009,32920.50086402636,36869.629359690174,28957.7030053007
6,Incidence,7,Democratic People's Republic of Korea,3,Both,22,All ages,934,Drug-susceptible tuberculosis,2,Percent,2009,0.00030662469089324374,0.00034542998115439597,0.00026743261553895754
