measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
6,Incidence,28,Solomon Islands,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2016,0.728935453908018,2.949709979204094,0.055938994469212744
6,Incidence,28,Solomon Islands,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,2,Percent,2016,2.0306596009551635e-07,8.801152786965703e-07,1.5150943288333267e-08
6,Incidence,28,Solomon Islands,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,3,Rate,2016,0.11730239118122265,0.47467581937016945,0.009001863987178012
6,Incidence,28,Solomon Islands,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,1,Number,2016,0.05877829637830587,0.23736446082704143,0.004499955393102331
6,Incidence,28,Solomon Islands,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,2,Percent,2016,1.637446583102883e-08,7.085943215986388e-08,1.2185617363150933e-09
6,Incidence,28,Solomon Islands,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,3,Rate,2016,0.00945877262214209,0.03819737219143012,0.0007241457731130619
6,Incidence,28,Solomon Islands,3,Both,22,All ages,934,Drug-susceptible tuberculosis,1,Number,2016,232.01418063841604,261.822108012677,202.021913594171
6,Incidence,28,Solomon Islands,3,Both,22,All ages,934,Drug-susceptible tuberculosis,2,Percent,2016,6.455672238788163e-05,7.361148434646837e-05,5.541040526478005e-05
6,Incidence,28,Solomon Islands,3,Both,22,All ages,934,Drug-susceptible tuberculosis,3,Rate,2016,37.336389704914275,42.133167167735074,32.50994777185435
6,Incidence,29,Tonga,3,Both,22,All ages,297,Tuberculosis,1,Number,2016,30.548412001950084,34.51666724287446,26.661156119470192
6,Incidence,29,Tonga,3,Both,22,All ages,297,Tuberculosis,2,Percent,2016,5.6520672050134057e-05,6.453141478074681e-05,4.857030296809653e-05
6,Incidence,29,Tonga,3,Both,22,All ages,297,Tuberculosis,3,Rate,2016,29.454656182892037,33.280831951371454,25.706579670565937
6,Incidence,89,Netherlands,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2016,16.209899580615748,26.425675650645804,9.278945783348997
6,Incidence,89,Netherlands,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,2,Percent,2016,1.956844449734854e-07,3.2012732462177203e-07,1.1218434308904466e-07
6,Incidence,89,Netherlands,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,3,Rate,2016,0.09543231608807526,0.15557551229676336,0.054627808306696356
6,Incidence,89,Netherlands,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,1,Number,2016,1.7834056176886675,2.9074552033321828,1.0213893367624796
6,Incidence,89,Netherlands,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,2,Percent,2016,2.152913641182635e-08,3.518474867397737e-08,1.2358291561373508e-08
6,Incidence,89,Netherlands,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,3,Rate,2016,0.010499419060191922,0.017117020534051713,0.006013211220103306
6,Incidence,125,Colombia,3,Both,22,All ages,934,Drug-susceptible tuberculosis,1,Number,2016,9388.769560865638,10721.360267161937,8114.123588661818
6,Incidence,125,Colombia,3,Both,22,All ages,934,Drug-susceptible tuberculosis,2,Percent,2016,3.4863634792544865e-05,4.027066032439896e-05,2.9709014329783606e-05
6,Incidence,125,Colombia,3,Both,22,All ages,934,Drug-susceptible tuberculosis,3,Rate,2016,20.240283813339744,23.11307922360106,17.492405502802423
6,Incidence,125,Colombia,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2016,402.04782656008115,1047.3885345049023,86.23187220528453
6,Incidence,125,Colombia,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,2,Percent,2016,1.4938873699576087e-06,3.891152520896077e-06,3.1869242235320406e-07
6,Incidence,125,Colombia,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,3,Rate,2016,0.8667336079939061,2.257957346144795,0.18589843492012184
