measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
6,Incidence,139,Algeria,3,Both,22,All ages,934,Drug-susceptible tuberculosis,1,Number,2019,6776.620072896985,7943.943530463072,5738.044432700462
6,Incidence,139,Algeria,3,Both,22,All ages,934,Drug-susceptible tuberculosis,2,Percent,2019,3.0689332210649185e-05,3.656095641578273e-05,2.5532206381801984e-05
6,Incidence,139,Algeria,3,Both,22,All ages,934,Drug-susceptible tuberculosis,3,Rate,2019,16.193689304019212,18.983173321977088,13.711866351699632
6,Incidence,55,Slovenia,3,Both,22,All ages,934,Drug-susceptible tuberculosis,1,Number,2019,124.30431442350489,145.7984206644592,107.06212075188361
6,Incidence,55,Slovenia,3,Both,22,All ages,934,Drug-susceptible tuberculosis,2,Percent,2019,1.2410424328535198e-05,1.4650624730924917e-05,1.0753915457684786e-05
6,Incidence,55,Slovenia,3,Both,22,All ages,934,Drug-susceptible tuberculosis,3,Rate,2019,5.9926760041141875,7.028900814953832,5.161434701240503
6,Incidence,55,Slovenia,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2019,0.1364942501941623,0.4995125983295922,0.019357611909500718
6,Incidence,55,Slovenia,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,2,Percent,2019,1.3626789852688703e-08,4.889419516435639e-08,1.8961763971543714e-09
6,Incidence,55,Slovenia,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,3,Rate,2019,0.006580349375897803,0.024081361742311704,0.0009332250205877377
6,Incidence,55,Slovenia,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,1,Number,2019,0.029906534605267588,0.10940825640307945,0.004241361090267266
6,Incidence,55,Slovenia,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,2,Percent,2019,2.9856947676599075e-09,1.0709420624164924e-08,4.1538876284777353e-10
6,Incidence,55,Slovenia,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,3,Rate,2019,0.0014417856140101011,0.005274541240498802,0.00020447482413065842
6,Incidence,6,China,3,Both,22,All ages,954,Latent tuberculosis infection,1,Number,2019,0.0,0.0,0.0
6,Incidence,6,China,3,Both,22,All ages,954,Latent tuberculosis infection,2,Percent,2019,0.0,0.0,0.0
6,Incidence,6,China,3,Both,22,All ages,954,Latent tuberculosis infection,3,Rate,2019,0.0,0.0,0.0
6,Incidence,18,Thailand,3,Both,22,All ages,934,Drug-susceptible tuberculosis,1,Number,2019,96279.0687349928,113831.83360828698,82629.32175829241
6,Incidence,18,Thailand,3,Both,22,All ages,934,Drug-susceptible tuberculosis,2,Percent,2019,0.00023367520989215655,0.0002794336013676198,0.00019777533871299894
6,Incidence,18,Thailand,3,Both,22,All ages,934,Drug-susceptible tuberculosis,3,Rate,2019,137.32262226319546,162.35809188333315,117.8540184150533
6,Incidence,214,Nigeria,3,Both,22,All ages,954,Latent tuberculosis infection,1,Number,2019,0.0,0.0,0.0
6,Incidence,214,Nigeria,3,Both,22,All ages,954,Latent tuberculosis infection,2,Percent,2019,0.0,0.0,0.0
6,Incidence,214,Nigeria,3,Both,22,All ages,954,Latent tuberculosis infection,3,Rate,2019,0.0,0.0,0.0
6,Incidence,189,United Republic of Tanzania,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,1,Number,2019,17.970243103094965,59.87274443743429,3.238937606748727
6,Incidence,189,United Republic of Tanzania,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,2,Percent,2019,5.5118959918180786e-08,1.8426535080677065e-07,9.84450325422885e-09
6,Incidence,189,United Republic of Tanzania,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,3,Rate,2019,0.031673375474221326,0.10552845080389288,0.005708775689209223
6,Incidence,305,Bermuda,3,Both,22,All ages,297,Tuberculosis,1,Number,2019,12.217639050206555,14.657226177797623,10.229451006737198
6,Incidence,305,Bermuda,3,Both,22,All ages,297,Tuberculosis,2,Percent,2019,3.372051476163336e-05,4.090133223897014e-05,2.814904066528748e-05
6,Incidence,305,Bermuda,3,Both,22,All ages,297,Tuberculosis,3,Rate,2019,19.080975910288334,22.891016706331307,15.97591052026761
6,Incidence,165,Pakistan,3,Both,22,All ages,297,Tuberculosis,1,Number,2019,508245.1738678664,595867.9787274112,433422.29449466633
