measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,80,France,3,Both,22,All ages,934,Drug-susceptible tuberculosis,1,Number,2014,6316.121878744979,7394.916409757934,5431.822770273256
5,Prevalence,80,France,3,Both,22,All ages,934,Drug-susceptible tuberculosis,2,Percent,2014,0.00010352069557390133,0.00012161443723374645,8.895110921412025e-05
5,Prevalence,80,France,3,Both,22,All ages,934,Drug-susceptible tuberculosis,3,Rate,2014,9.709052377697521,11.367359928985564,8.349720413158362
5,Prevalence,80,France,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2014,108.00900138361897,155.8358586667264,72.74943593032775
5,Prevalence,80,France,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,2,Percent,2014,1.7702933186319117e-06,2.553538063440613e-06,1.1903323535143387e-06
5,Prevalence,80,France,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,3,Rate,2014,0.16602989489885073,0.23954865709769257,0.11182939427949265
5,Prevalence,80,France,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,1,Number,2014,10.86054683499821,15.65813746105502,7.276696400894847
5,Prevalence,80,France,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,2,Percent,2014,1.7800702070654058e-07,2.5702418291578744e-07,1.1906082226881759e-07
5,Prevalence,80,France,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,3,Rate,2014,0.01669467754038762,0.024069465356292105,0.011185633819170272
5,Prevalence,81,Germany,3,Both,22,All ages,297,Tuberculosis,1,Number,2014,6964271.94604256,8041355.869019968,6092970.308652891
5,Prevalence,81,Germany,3,Both,22,All ages,297,Tuberculosis,2,Percent,2014,0.08881227601574031,0.10254369948528204,0.07770143910476793
5,Prevalence,81,Germany,3,Both,22,All ages,297,Tuberculosis,3,Rate,2014,8451.019151189028,9758.04118178224,7393.710234895677
5,Prevalence,91,Portugal,3,Both,22,All ages,934,Drug-susceptible tuberculosis,1,Number,2014,2176.6095495492277,2532.2204689036844,1871.7641759297214
5,Prevalence,91,Portugal,3,Both,22,All ages,934,Drug-susceptible tuberculosis,2,Percent,2014,0.00021281650172701167,0.0002476832472201567,0.00018316900227647744
5,Prevalence,91,Portugal,3,Both,22,All ages,934,Drug-susceptible tuberculosis,3,Rate,2014,20.22919441854825,23.534207219980555,17.395991590865584
