measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
6,Incidence,36,Kazakhstan,3,Both,22,All ages,934,Drug-susceptible tuberculosis,1,Number,2010,11300.73345300351,13511.255623260184,9421.355341400786
6,Incidence,36,Kazakhstan,3,Both,22,All ages,934,Drug-susceptible tuberculosis,2,Percent,2010,0.00015137740806284717,0.00018339285657347203,0.00012508322983150483
6,Incidence,36,Kazakhstan,3,Both,22,All ages,934,Drug-susceptible tuberculosis,3,Rate,2010,69.73918823307449,83.38078259206202,58.14115307621946
6,Incidence,36,Kazakhstan,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2010,5972.516617023123,7409.025177367417,4753.930744043392
6,Incidence,36,Kazakhstan,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,2,Percent,2010,8.001390241044679e-05,9.895950999793594e-05,6.349510562128936e-05
6,Incidence,36,Kazakhstan,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,3,Rate,2010,36.8576484271504,45.7226430139971,29.337500294525263
6,Incidence,36,Kazakhstan,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,1,Number,2010,813.0304404916286,1008.5761625988391,647.2228895263222
6,Incidence,36,Kazakhstan,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,2,Percent,2010,1.0892181221107077e-05,1.3470110003056916e-05,8.643061308247707e-06
6,Incidence,36,Kazakhstan,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,3,Rate,2010,5.017380788996079,6.224134313350974,3.994147734670628
6,Incidence,61,Republic of Moldova,3,Both,22,All ages,934,Drug-susceptible tuberculosis,1,Number,2010,2143.6324550252725,2573.1201484198555,1779.2273163105071
6,Incidence,61,Republic of Moldova,3,Both,22,All ages,934,Drug-susceptible tuberculosis,2,Percent,2010,0.0001089395665734626,0.00013261002390316945,9.007226649953614e-05
6,Incidence,61,Republic of Moldova,3,Both,22,All ages,934,Drug-susceptible tuberculosis,3,Rate,2010,55.33639980677236,66.42332968509935,45.929531385700216
6,Incidence,61,Republic of Moldova,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2010,1116.4382999815634,1357.8044103577981,901.3051827628258
6,Incidence,61,Republic of Moldova,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,2,Percent,2010,5.674249591275738e-05,6.965182134323251e-05,4.5323150475438316e-05
6,Incidence,61,Republic of Moldova,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,3,Rate,2010,28.82008806245877,35.050788457143454,23.266574372093913
6,Incidence,61,Republic of Moldova,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,1,Number,2010,151.98007139996346,184.80328356316613,122.69768709088336
6,Incidence,61,Republic of Moldova,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,2,Percent,2010,7.724322326958348e-06,9.482186783739456e-06,6.169512686805968e-06
6,Incidence,61,Republic of Moldova,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,3,Rate,2010,3.9232611793755643,4.770569861863339,3.1673565364764587
6,Incidence,24,Marshall Islands,3,Both,22,All ages,934,Drug-susceptible tuberculosis,1,Number,2010,66.25603991369545,76.0796506743444,57.57365102779119
6,Incidence,24,Marshall Islands,3,Both,22,All ages,934,Drug-susceptible tuberculosis,2,Percent,2010,0.00023823655641255282,0.00027587140365256907,0.00020260683440015783
6,Incidence,24,Marshall Islands,3,Both,22,All ages,934,Drug-susceptible tuberculosis,3,Rate,2010,121.24656813910374,139.2234815346907,105.35805658549687
6,Incidence,72,New Zealand,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2010,7.827958348977291,13.601346367576934,4.075215376976022
6,Incidence,72,New Zealand,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,2,Percent,2010,3.2071565121063637e-07,5.60585490732049e-07,1.64884186787011e-07
6,Incidence,72,New Zealand,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,3,Rate,2010,0.18335258765611032,0.31858141560348024,0.0954528947796644
6,Incidence,72,New Zealand,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,1,Number,2010,0.629720141461331,1.094344862592131,0.3278748290311638
6,Incidence,72,New Zealand,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,2,Percent,2010,2.5799968232619394e-08,4.509090904879769e-08,1.3261441418179126e-08
6,Incidence,72,New Zealand,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,3,Rate,2010,0.01474979966534846,0.02563260474816559,0.007679741721929676
6,Incidence,72,New Zealand,3,Both,22,All ages,954,Latent tuberculosis infection,1,Number,2010,0.0,0.0,0.0
6,Incidence,72,New Zealand,3,Both,22,All ages,954,Latent tuberculosis infection,2,Percent,2010,0.0,0.0,0.0
6,Incidence,72,New Zealand,3,Both,22,All ages,954,Latent tuberculosis infection,3,Rate,2010,0.0,0.0,0.0
6,Incidence,62,Russian Federation,3,Both,22,All ages,297,Tuberculosis,1,Number,2010,202373.41948936562,247801.99056401328,165405.59332468992
6,Incidence,62,Russian Federation,3,Both,22,All ages,297,Tuberculosis,2,Percent,2010,0.0002542059025993833,0.0003128818023012404,0.00020675208193352343
6,Incidence,62,Russian Federation,3,Both,22,All ages,297,Tuberculosis,3,Rate,2010,139.19122894831824,170.4367287437027,113.76497895762023
6,Incidence,121,Bolivia (Plurinational State of),3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2010,343.96262391102437,1147.219682117523,45.34886726560764
6,Incidence,121,Bolivia (Plurinational State of),3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,2,Percent,2010,6.045332431565321e-06,2.0180822181533643e-05,7.8707466208889e-07
6,Incidence,121,Bolivia (Plurinational State of),3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,3,Rate,2010,3.381465770520208,11.278214017087404,0.4458206552994077
6,Incidence,121,Bolivia (Plurinational State of),3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,1,Number,2010,17.644675935829348,58.853777604679934,2.3272741473007925
6,Incidence,121,Bolivia (Plurinational State of),3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,2,Percent,2010,3.101149836646865e-07,1.0351772830887806e-06,4.037974487672503e-08
6,Incidence,121,Bolivia (Plurinational State of),3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,3,Rate,2010,0.17346322990128885,0.5785862201339471,0.022879223847733905
6,Incidence,121,Bolivia (Plurinational State of),3,Both,22,All ages,934,Drug-susceptible tuberculosis,1,Number,2010,11192.431484290917,13297.551684202886,9392.863788630677
6,Incidence,121,Bolivia (Plurinational State of),3,Both,22,All ages,934,Drug-susceptible tuberculosis,2,Percent,2010,0.00019682292081171462,0.00023785262430472308,0.00016244305620247054
6,Incidence,121,Bolivia (Plurinational State of),3,Both,22,All ages,934,Drug-susceptible tuberculosis,3,Rate,2010,110.03179218336398,130.72704045741588,92.34040323122271
6,Incidence,145,Kuwait,3,Both,22,All ages,934,Drug-susceptible tuberculosis,1,Number,2010,732.7726968292961,889.5631634909805,607.1591244614746
6,Incidence,145,Kuwait,3,Both,22,All ages,934,Drug-susceptible tuberculosis,2,Percent,2010,4.8091618805807726e-05,5.8869624506730564e-05,3.942873027953003e-05
6,Incidence,145,Kuwait,3,Both,22,All ages,934,Drug-susceptible tuberculosis,3,Rate,2010,24.533402949655812,29.782784802882485,20.327830880472366
6,Incidence,367,Monaco,3,Both,22,All ages,297,Tuberculosis,1,Number,2010,4.6559418825186425,5.445141459863056,3.999774366646516
6,Incidence,367,Monaco,3,Both,22,All ages,297,Tuberculosis,2,Percent,2010,2.6700811019159103e-05,3.1525090491463566e-05,2.2722247085253954e-05
6,Incidence,367,Monaco,3,Both,22,All ages,297,Tuberculosis,3,Rate,2010,13.0280018712422,15.236296955214488,11.19194982413073
6,Incidence,24,Marshall Islands,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2010,1.5525426993881524,3.23162864829713,0.5809695526356679
6,Incidence,24,Marshall Islands,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,2,Percent,2010,5.583099430167582e-06,1.1743889096715087e-05,2.025095909443834e-06
6,Incidence,24,Marshall Islands,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,3,Rate,2010,2.841106628700328,5.913783613032473,1.0631568765978225
6,Incidence,24,Marshall Islands,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,1,Number,2010,0.0915903579656645,0.19071917690484055,0.03427452347458085
6,Incidence,24,Marshall Islands,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,2,Percent,2010,3.2936822556181764e-07,6.927349244912976e-07,1.1947067120098638e-07
6,Incidence,24,Marshall Islands,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,3,Rate,2010,0.16760761120698042,0.3490103801577594,0.06272135115997297
6,Incidence,182,Malawi,3,Both,22,All ages,297,Tuberculosis,1,Number,2010,33327.77625061358,39893.986698550834,27850.478163842938
6,Incidence,182,Malawi,3,Both,22,All ages,297,Tuberculosis,2,Percent,2010,0.000371172407322752,0.00044784748948047907,0.00030494439968462
6,Incidence,182,Malawi,3,Both,22,All ages,297,Tuberculosis,3,Rate,2010,233.32476571944903,279.294214833275,194.97869416456044
6,Incidence,74,Andorra,3,Both,22,All ages,297,Tuberculosis,1,Number,2010,3.6845050000461232,4.47394195529073,3.0787723851680258
6,Incidence,74,Andorra,3,Both,22,All ages,297,Tuberculosis,2,Percent,2010,8.964537441686657e-06,1.0811018928808084e-05,7.431076214325845e-06
6,Incidence,74,Andorra,3,Both,22,All ages,297,Tuberculosis,3,Rate,2010,4.399553105063074,5.342195280241142,3.676266583103801
6,Incidence,170,Congo,3,Both,22,All ages,297,Tuberculosis,1,Number,2010,9609.105689564438,11050.372883722837,8260.092322498813
6,Incidence,170,Congo,3,Both,22,All ages,297,Tuberculosis,2,Percent,2010,0.0003696143831463253,0.0004271047980095852,0.00031559158054913274
6,Incidence,170,Congo,3,Both,22,All ages,297,Tuberculosis,3,Rate,2010,228.0742803411076,262.28308069220714,196.0551452827676
6,Incidence,110,Dominica,3,Both,22,All ages,297,Tuberculosis,1,Number,2010,19.041684266155862,22.227491183610613,16.29348247489542
6,Incidence,110,Dominica,3,Both,22,All ages,297,Tuberculosis,2,Percent,2010,4.9898937423728326e-05,5.9286760990102945e-05,4.253462770797894e-05
6,Incidence,110,Dominica,3,Both,22,All ages,297,Tuberculosis,3,Rate,2010,27.317688578936735,31.888128883859444,23.3750478105902
6,Incidence,195,Namibia,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,1,Number,2010,444.45582591273063,933.9218501279378,157.6363931873654
6,Incidence,195,Namibia,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,2,Percent,2010,3.67905385975733e-05,7.915646063276456e-05,1.3120218792059443e-05
6,Incidence,195,Namibia,3,Both,22,All ages,946,Multidrug-resistant tuberculosis without extensive drug resistance,3,Rate,2010,21.01615417921684,44.160621707053636,7.453858292166502
6,Incidence,195,Namibia,3,Both,22,All ages,947,Extensively drug-resistant tuberculosis,1,Number,2010,1.9075110533276742,4.009109889185974,0.6766013837589253
